#ZeropointFile: y3a1_fgcm_all_v2_5_full_redux.fits
#AtmosphereFile: y3a1_fgcm_all_v2_5_atmospheres_StdAtm.fits
#FGCMVersion: 0.12.1
NVAR: 15
VARNAMES: ROW DES_SNID MJD EXPNUM PHASE zHD BAND MAGCOR FRACNEGFLUX FLUXCAL_MODEL CCDNUM FULL_CORRs gFlux rFlux iFlux zFlux
ROW: 1282736-57315.194-r 1282736 57315.194 485827 48.914 0.369 r +8.194e-03 0.000e+0 +1.028e+01 28 1 2.79528403282 10.2828130722 25.2450904846 28.7892436981
ROW: 1282736-57315.196-i 1282736 57315.196 485828 48.914 0.369 i -1.364e-02 0.000e+0 +2.525e+01 28 1 2.79528403282 10.2828130722 25.2450904846 28.7892436981
ROW: 1282736-57315.199-z 1282736 57315.199 485829 48.918 0.369 z +4.626e-03 0.000e+0 +2.879e+01 28 1 2.79528403282 10.2828130722 25.2450904846 28.7892436981
ROW: 1282736-57319.263-g 1282736 57319.263 487198 52.980 0.369 g +0.000e+00 2.225e-01 +2.436e+00 28 0 2.43624663353 9.40101051331 22.7775707245 24.565120697
ROW: 1282736-57319.265-r 1282736 57319.265 487199 52.984 0.369 r +0.000e+00 0.000e+0 +9.401e+00 28 1 2.43624663353 9.40101051331 22.7775707245 24.565120697
ROW: 1282736-57319.267-i 1282736 57319.267 487200 52.984 0.369 i -1.373e-02 0.000e+0 +2.278e+01 28 1 2.43624663353 9.40101051331 22.7775707245 24.565120697
ROW: 1282736-57319.269-z 1282736 57319.269 487201 52.988 0.369 z +5.016e-03 0.000e+0 +2.457e+01 28 1 2.43624663353 9.40101051331 22.7775707245 24.565120697
ROW: 1282736-57327.063-g 1282736 57327.063 488779 60.781 0.369 g +3.825e-02 2.214e-01 +1.981e+00 28 1 1.98110580444 8.19420146942 19.5579433441 18.9020862579
ROW: 1282736-57327.065-r 1282736 57327.065 488780 60.785 0.369 r +0.000e+00 0.000e+0 +8.194e+00 28 1 1.98110580444 8.19420146942 19.5579433441 18.9020862579
ROW: 1282736-57327.067-i 1282736 57327.067 488781 60.785 0.369 i -1.486e-02 0.000e+0 +1.956e+01 28 1 1.98110580444 8.19420146942 19.5579433441 18.9020862579
ROW: 1282736-57327.070-z 1282736 57327.070 488782 60.789 0.369 z +4.711e-03 0.000e+0 +1.890e+01 28 1 1.98110580444 8.19420146942 19.5579433441 18.9020862579
ROW: 1282736-57331.054-g 1282736 57331.054 489890 64.773 0.369 g +2.580e-02 2.385e-01 +1.872e+00 28 1 1.87183427811 7.69832658768 18.2251644135 16.8308143616
ROW: 1282736-57331.056-r 1282736 57331.056 489891 64.773 0.369 r +6.982e-03 0.000e+0 +7.698e+00 28 1 1.87183427811 7.69832658768 18.2251644135 16.8308143616
ROW: 1282736-57331.058-i 1282736 57331.058 489892 64.777 0.369 i -1.564e-02 0.000e+0 +1.823e+01 28 1 1.87183427811 7.69832658768 18.2251644135 16.8308143616
ROW: 1282736-57331.060-z 1282736 57331.060 489893 64.777 0.369 z -6.180e-03 0.000e+0 +1.683e+01 28 1 1.87183427811 7.69832658768 18.2251644135 16.8308143616
ROW: 1283936-57248.373-g 1283936 57248.373 463552 -20.285 0.369 g -1.936e-08 8.675e-02 +1.941e+00 46 0 1.94141817093 6.77017641068 8.33922195435 8.95672607422
ROW: 1283936-57248.375-r 1283936 57248.375 463553 -20.281 0.369 r -1.936e-08 0.000e+0 +6.770e+00 46 0 1.94141817093 6.77017641068 8.33922195435 8.95672607422
ROW: 1283936-57248.378-i 1283936 57248.378 463554 -20.277 0.369 i +8.441e-05 0.000e+0 +8.339e+00 46 0 1.94141817093 6.77017641068 8.33922195435 8.95672607422
ROW: 1283936-57248.380-z 1283936 57248.380 463555 -20.277 0.369 z +0.000e+00 0.000e+0 +8.957e+00 46 0 1.94141817093 6.77017641068 8.33922195435 8.95672607422
ROW: 1283936-57252.215-g 1283936 57252.215 464795 -16.441 0.369 g +1.280e-02 0.000e+0 +1.038e+01 46 1 10.3807516098 23.3038043976 25.2490711212 28.6770381927
ROW: 1283936-57252.218-r 1283936 57252.218 464796 -16.438 0.369 r -6.204e-05 0.000e+0 +2.330e+01 46 1 10.3807516098 23.3038043976 25.2490711212 28.6770381927
ROW: 1283936-57252.220-i 1283936 57252.220 464797 -16.438 0.369 i -6.450e-04 0.000e+0 +2.525e+01 46 1 10.3807516098 23.3038043976 25.2490711212 28.6770381927
ROW: 1283936-57252.222-z 1283936 57252.222 464798 -16.434 0.369 z -3.793e-04 0.000e+0 +2.868e+01 46 1 10.3807516098 23.3038043976 25.2490711212 28.6770381927
ROW: 1283936-57256.222-g 1283936 57256.222 465946 -12.434 0.369 g -1.936e-08 0.000e+0 +2.292e+01 46 0 22.9248008728 51.7651863098 48.0572929382 52.6852912903
ROW: 1283936-57256.227-i 1283936 57256.227 465948 -12.430 0.369 i -9.391e-05 0.000e+0 +4.806e+01 46 0 22.9248008728 51.7651863098 48.0572929382 52.6852912903
ROW: 1283936-57256.229-z 1283936 57256.229 465949 -12.426 0.369 z +6.310e-04 0.000e+0 +5.269e+01 46 0 22.9248008728 51.7651863098 48.0572929382 52.6852912903
ROW: 1283936-57257.225-g 1283936 57257.225 466293 -11.430 0.369 g +1.138e-02 0.000e+0 +2.682e+01 46 1 26.8157138824 51.7651863098 54.8426094055 59.386264801
ROW: 1283936-57257.227-r 1283936 57257.227 466294 -11.430 0.369 r -1.575e-04 0.000e+0 +5.177e+01 46 1 26.8157138824 51.7651863098 54.8426094055 59.386264801
ROW: 1283936-57257.229-i 1283936 57257.229 466295 -11.426 0.369 i +6.536e-04 0.000e+0 +5.484e+01 46 1 26.8157138824 51.7651863098 54.8426094055 59.386264801
ROW: 1283936-57257.232-z 1283936 57257.232 466296 -11.426 0.369 z +2.745e-03 0.000e+0 +5.939e+01 46 1 26.8157138824 51.7651863098 54.8426094055 59.386264801
ROW: 1283936-57265.223-g 1283936 57265.223 469159 -3.434 0.369 g +7.231e-03 0.000e+0 +4.298e+01 46 1 42.9769630432 87.9713973999 91.9971542358 88.125579834
ROW: 1283936-57265.225-r 1283936 57265.225 469160 -3.430 0.369 r -7.040e-05 0.000e+0 +8.797e+01 46 1 42.9769630432 87.9713973999 91.9971542358 88.125579834
ROW: 1283936-57265.227-i 1283936 57265.227 469161 -3.430 0.369 i +7.108e-04 0.000e+0 +9.200e+01 46 1 42.9769630432 87.9713973999 91.9971542358 88.125579834
ROW: 1283936-57265.230-z 1283936 57265.230 469162 -3.426 0.369 z +7.237e-04 0.000e+0 +8.813e+01 46 1 42.9769630432 87.9713973999 91.9971542358 88.125579834
ROW: 1283936-57273.314-g 1283936 57273.314 472372 4.656 0.369 g +1.048e-02 0.000e+0 +3.384e+01 46 1 33.8442420959 85.202835083 98.2430343628 87.8676986694
ROW: 1283936-57273.316-r 1283936 57273.316 472373 4.660 0.369 r -3.191e-04 0.000e+0 +8.520e+01 46 1 33.8442420959 85.202835083 98.2430343628 87.8676986694
ROW: 1283936-57273.318-i 1283936 57273.318 472374 4.660 0.369 i +6.036e-04 0.000e+0 +9.824e+01 46 1 33.8442420959 85.202835083 98.2430343628 87.8676986694
ROW: 1283936-57273.321-z 1283936 57273.321 472375 4.664 0.369 z +2.227e-03 0.000e+0 +8.787e+01 46 1 33.8442420959 85.202835083 98.2430343628 87.8676986694
ROW: 1283936-57278.185-g 1283936 57278.185 474312 9.527 0.369 g +1.348e-02 0.000e+0 +2.547e+01 46 1 25.473285675 71.9962539673 88.13230896 75.9614715576
ROW: 1283936-57278.188-r 1283936 57278.188 474313 9.531 0.369 r -6.243e-04 0.000e+0 +7.200e+01 46 1 25.473285675 71.9962539673 88.13230896 75.9614715576
ROW: 1283936-57278.190-i 1283936 57278.190 474314 9.535 0.369 i +1.292e-03 0.000e+0 +8.813e+01 46 1 25.473285675 71.9962539673 88.13230896 75.9614715576
ROW: 1283936-57278.192-z 1283936 57278.192 474315 9.535 0.369 z -1.490e-03 0.000e+0 +7.596e+01 46 1 25.473285675 71.9962539673 88.13230896 75.9614715576
ROW: 1283936-57283.129-g 1283936 57283.129 475840 14.473 0.369 g +2.035e-02 0.000e+0 +1.804e+01 46 1 18.0413551331 56.4784736633 73.1315383911 58.3720626831
ROW: 1283936-57283.131-r 1283936 57283.131 475841 14.477 0.369 r -2.791e-04 0.000e+0 +5.648e+01 46 1 18.0413551331 56.4784736633 73.1315383911 58.3720626831
ROW: 1283936-57283.133-i 1283936 57283.133 475842 14.477 0.369 i +2.366e-03 0.000e+0 +7.313e+01 46 1 18.0413551331 56.4784736633 73.1315383911 58.3720626831
ROW: 1283936-57283.136-z 1283936 57283.136 475843 14.480 0.369 z -7.021e-03 0.000e+0 +5.837e+01 46 1 18.0413551331 56.4784736633 73.1315383911 58.3720626831
ROW: 1283936-57287.072-r 1283936 57287.072 477251 18.414 0.369 r -1.936e-08 0.000e+0 +4.407e+01 46 0 18.0413551331 44.0714645386 62.4655456543 51.3260688782
ROW: 1283936-57287.074-i 1283936 57287.074 477252 18.418 0.369 i -4.035e-04 0.000e+0 +6.247e+01 46 0 18.0413551331 44.0714645386 62.4655456543 51.3260688782
ROW: 1283936-57287.077-z 1283936 57287.077 477253 18.422 0.369 z +2.146e-03 0.000e+0 +5.133e+01 46 0 18.0413551331 44.0714645386 62.4655456543 51.3260688782
ROW: 1283936-57288.073-z 1283936 57288.073 477616 19.418 0.369 z +2.157e-03 0.000e+0 +5.023e+01 46 0 8.73228549957 44.0714645386 62.4655456543 50.2318992615
ROW: 1283936-57290.070-z 1283936 57290.070 478100 21.414 0.369 z +2.060e-03 0.000e+0 +4.864e+01 46 0 8.73228549957 33.5276184082 54.4120674133 48.6350669861
ROW: 1283936-57291.079-g 1283936 57291.079 478353 22.422 0.369 g +2.156e-02 7.427e-03 +8.732e+00 46 1 8.73228549957 33.5276184082 54.4120674133 48.1673202515
ROW: 1283936-57291.081-r 1283936 57291.081 478354 22.426 0.369 r -3.987e-04 0.000e+0 +3.353e+01 46 1 8.73228549957 33.5276184082 54.4120674133 48.1673202515
ROW: 1283936-57291.083-i 1283936 57291.083 478355 22.426 0.369 i +3.060e-04 0.000e+0 +5.441e+01 46 1 8.73228549957 33.5276184082 54.4120674133 48.1673202515
ROW: 1283936-57291.086-z 1283936 57291.086 478356 22.430 0.369 z -3.706e-04 0.000e+0 +4.817e+01 46 1 8.73228549957 33.5276184082 54.4120674133 48.1673202515
ROW: 1283936-57297.043-g 1283936 57297.043 480924 28.387 0.369 g -1.936e-08 2.347e-02 +5.361e+00 46 0 5.3612279892 22.6293144226 46.2887420654 47.1332931519
ROW: 1283936-57297.045-r 1283936 57297.045 480925 28.391 0.369 r -1.936e-08 0.000e+0 +2.263e+01 46 0 5.3612279892 22.6293144226 46.2887420654 47.1332931519
ROW: 1283936-57297.048-i 1283936 57297.048 480926 28.391 0.369 i -8.411e-04 0.000e+0 +4.629e+01 46 0 5.3612279892 22.6293144226 46.2887420654 47.1332931519
ROW: 1283936-57297.050-z 1283936 57297.050 480927 28.395 0.369 z +1.286e-03 0.000e+0 +4.713e+01 46 0 5.3612279892 22.6293144226 46.2887420654 47.1332931519
ROW: 1283936-57301.046-g 1283936 57301.046 482098 32.391 0.369 g +2.189e-02 4.570e-02 +4.017e+00 46 1 4.01680803299 17.6919269562 41.0771865845 45.6204223633
ROW: 1283936-57301.049-r 1283936 57301.049 482099 32.395 0.369 r -1.626e-04 0.000e+0 +1.769e+01 46 1 4.01680803299 17.6919269562 41.0771865845 45.6204223633
ROW: 1283936-57301.051-i 1283936 57301.051 482100 32.395 0.369 i -1.762e-03 0.000e+0 +4.108e+01 46 1 4.01680803299 17.6919269562 41.0771865845 45.6204223633
ROW: 1283936-57301.052-z 1283936 57301.052 482101 32.395 0.369 z +2.950e-03 0.000e+0 +4.562e+01 46 1 4.01680803299 17.6919269562 41.0771865845 45.6204223633
ROW: 1283936-57305.064-g 1283936 57305.064 483389 36.406 0.369 g -1.936e-08 7.926e-02 +3.169e+00 46 0 3.16863059998 14.219959259 36.088558197 42.5088539124
ROW: 1283936-57305.066-r 1283936 57305.066 483390 36.410 0.369 r -1.936e-08 0.000e+0 +1.422e+01 46 0 3.16863059998 14.219959259 36.088558197 42.5088539124
ROW: 1283936-57305.068-i 1283936 57305.068 483391 36.410 0.369 i -6.301e-04 0.000e+0 +3.609e+01 46 0 3.16863059998 14.219959259 36.088558197 42.5088539124
ROW: 1283936-57305.071-z 1283936 57305.071 483392 36.414 0.369 z +4.744e-03 0.000e+0 +4.251e+01 46 1 3.16863059998 14.219959259 36.088558197 42.5088539124
ROW: 1283936-57311.020-g 1283936 57311.020 484473 42.363 0.369 g +1.834e-02 1.444e-01 +2.461e+00 46 1 2.46148562431 10.7683668137 28.6185302734 34.3871650696
ROW: 1283936-57311.023-r 1283936 57311.023 484474 42.367 0.369 r +1.597e-03 0.000e+0 +1.077e+01 46 1 2.46148562431 10.7683668137 28.6185302734 34.3871650696
ROW: 1283936-57311.025-i 1283936 57311.025 484475 42.367 0.369 i -2.473e-03 0.000e+0 +2.862e+01 46 1 2.46148562431 10.7683668137 28.6185302734 34.3871650696
ROW: 1283936-57311.027-z 1283936 57311.027 484476 42.371 0.369 z +1.081e-03 0.000e+0 +3.439e+01 46 1 2.46148562431 10.7683668137 28.6185302734 34.3871650696
ROW: 1283936-57315.163-g 1283936 57315.163 485814 46.508 0.369 g +6.274e-03 1.696e-01 +2.168e+00 46 1 2.16769361496 9.16086578369 24.1730747223 28.5095748901
ROW: 1283936-57315.166-r 1283936 57315.166 485815 46.508 0.369 r +0.000e+00 0.000e+0 +9.161e+00 46 1 2.16769361496 9.16086578369 24.1730747223 28.5095748901
ROW: 1283936-57315.168-i 1283936 57315.168 485816 46.512 0.369 i -2.011e-03 0.000e+0 +2.417e+01 46 1 2.16769361496 9.16086578369 24.1730747223 28.5095748901
ROW: 1283936-57315.171-z 1283936 57315.171 485817 46.516 0.369 z +5.236e-04 0.000e+0 +2.851e+01 46 1 2.16769361496 9.16086578369 24.1730747223 28.5095748901
ROW: 1283936-57325.010-g 1283936 57325.010 488411 56.355 0.369 g +0.000e+00 7.013e-02 +1.713e+00 46 1 1.71288323402 7.07652044296 17.931022644 19.2643146515
ROW: 1283936-57325.012-r 1283936 57325.012 488412 56.355 0.369 r -9.227e-04 0.000e+0 +7.077e+00 46 1 1.71288323402 7.07652044296 17.931022644 19.2643146515
ROW: 1283936-57325.014-i 1283936 57325.014 488413 56.359 0.369 i -3.131e-03 0.000e+0 +1.793e+01 46 1 1.71288323402 7.07652044296 17.931022644 19.2643146515
ROW: 1283936-57325.016-z 1283936 57325.016 488414 56.359 0.369 z -2.103e-03 0.000e+0 +1.926e+01 46 1 1.71288323402 7.07652044296 17.931022644 19.2643146515
ROW: 1283936-57329.028-g 1283936 57329.028 489415 60.371 0.369 g +1.275e-02 1.129e-01 +1.563e+00 46 1 1.56287813187 6.60174846649 16.4051914215 16.791469574
ROW: 1283936-57329.031-r 1283936 57329.031 489416 60.375 0.369 r -4.845e-04 0.000e+0 +6.602e+00 46 1 1.56287813187 6.60174846649 16.4051914215 16.791469574
ROW: 1283936-57329.033-i 1283936 57329.033 489417 60.375 0.369 i -1.667e-03 0.000e+0 +1.641e+01 46 1 1.56287813187 6.60174846649 16.4051914215 16.791469574
ROW: 1283936-57329.035-z 1283936 57329.035 489418 60.379 0.369 z +6.025e-03 0.000e+0 +1.679e+01 46 1 1.56287813187 6.60174846649 16.4051914215 16.791469574
ROW: 1283936-57334.224-g 1283936 57334.224 491113 65.566 0.369 g +2.260e-02 1.831e-01 +1.389e+00 46 1 1.38941812515 6.17610788345 14.9939451218 14.4140300751
ROW: 1283936-57334.226-r 1283936 57334.226 491114 65.570 0.369 r +0.000e+00 0.000e+0 +6.176e+00 46 1 1.38941812515 6.17610788345 14.9939451218 14.4140300751
ROW: 1283936-57334.228-i 1283936 57334.228 491115 65.570 0.369 i -3.248e-03 0.000e+0 +1.499e+01 46 1 1.38941812515 6.17610788345 14.9939451218 14.4140300751
ROW: 1283936-57334.231-z 1283936 57334.231 491116 65.574 0.369 z -2.523e-03 0.000e+0 +1.441e+01 46 1 1.38941812515 6.17610788345 14.9939451218 14.4140300751
ROW: 1289288-57256.222-g 1289288 57256.222 465946 -17.230 0.290 g +0.000e+00 2.673e-01 +7.998e+00 30 0 7.99798679352 27.1505851746 22.0888214111 0.0
ROW: 1289288-57256.227-i 1289288 57256.227 465948 -17.227 0.290 i +2.190e-04 0.000e+0 +2.209e+01 30 0 7.99798679352 27.1505851746 22.0888214111 0.0
ROW: 1289288-57257.225-g 1289288 57257.225 466293 -16.227 0.290 g -3.634e-03 1.413e-01 +1.440e+01 30 1 14.4047346115 27.1505851746 31.6637744904 0.0
ROW: 1289288-57257.227-r 1289288 57257.227 466294 -16.227 0.290 r -1.368e-03 0.000e+0 +2.715e+01 30 1 14.4047346115 27.1505851746 31.6637744904 0.0
ROW: 1289288-57257.229-i 1289288 57257.229 466295 -16.223 0.290 i -1.479e-03 0.000e+0 +3.166e+01 30 1 14.4047346115 27.1505851746 31.6637744904 0.0
ROW: 1289288-57265.223-g 1289288 57265.223 469159 -8.230 0.290 g -5.325e-03 2.444e-04 +1.061e+02 30 1 106.054672241 132.341888428 147.826721191 0.0
ROW: 1289288-57265.225-r 1289288 57265.225 469160 -8.227 0.290 r -6.503e-04 0.000e+0 +1.323e+02 30 1 106.054672241 132.341888428 147.826721191 0.0
ROW: 1289288-57265.227-i 1289288 57265.227 469161 -8.227 0.290 i +3.887e-04 0.000e+0 +1.478e+02 30 1 106.054672241 132.341888428 147.826721191 0.0
ROW: 1289288-57273.314-g 1289288 57273.314 472372 -0.141 0.290 g -5.689e-03 0.000e+0 +1.406e+02 30 1 140.637969971 198.451522827 210.403823853 0.0
ROW: 1289288-57273.316-r 1289288 57273.316 472373 -0.137 0.290 r -6.478e-04 0.000e+0 +1.985e+02 30 1 140.637969971 198.451522827 210.403823853 0.0
ROW: 1289288-57273.318-i 1289288 57273.318 472374 -0.137 0.290 i +1.116e-05 0.000e+0 +2.104e+02 30 1 140.637969971 198.451522827 210.403823853 0.0
ROW: 1289288-57278.185-g 1289288 57278.185 474312 4.730 0.290 g -5.496e-03 0.000e+0 +1.144e+02 30 1 114.42678833 188.308792114 206.435379028 0.0
ROW: 1289288-57278.188-r 1289288 57278.188 474313 4.734 0.290 r -6.381e-04 0.000e+0 +1.883e+02 30 1 114.42678833 188.308792114 206.435379028 0.0
ROW: 1289288-57278.190-i 1289288 57278.190 474314 4.738 0.290 i +5.017e-04 0.000e+0 +2.064e+02 30 1 114.42678833 188.308792114 206.435379028 0.0
ROW: 1289288-57283.129-g 1289288 57283.129 475840 9.676 0.290 g -8.667e-04 0.000e+0 +7.836e+01 30 1 78.3643112183 160.31552124 169.331451416 0.0
ROW: 1289288-57283.131-r 1289288 57283.131 475841 9.680 0.290 r +1.401e-04 0.000e+0 +1.603e+02 30 1 78.3643112183 160.31552124 169.331451416 0.0
ROW: 1289288-57283.133-i 1289288 57283.133 475842 9.680 0.290 i +7.872e-04 0.000e+0 +1.693e+02 30 1 78.3643112183 160.31552124 169.331451416 0.0
ROW: 1289288-57287.072-r 1289288 57287.072 477251 13.617 0.290 r +7.284e-09 0.000e+0 +1.331e+02 30 0 78.3643112183 133.074569702 133.489318848 0.0
ROW: 1289288-57287.074-i 1289288 57287.074 477252 13.621 0.290 i +4.893e-04 0.000e+0 +1.335e+02 30 0 78.3643112183 133.074569702 133.489318848 0.0
ROW: 1289288-57291.079-g 1289288 57291.079 478353 17.625 0.290 g -4.396e-04 7.288e-03 +3.364e+01 30 1 33.6432800293 106.293693542 116.802330017 0.0
ROW: 1289288-57291.081-r 1289288 57291.081 478354 17.629 0.290 r +1.621e-03 0.000e+0 +1.063e+02 30 1 33.6432800293 106.293693542 116.802330017 0.0
ROW: 1289288-57291.083-i 1289288 57291.083 478355 17.629 0.290 i -3.543e-05 0.000e+0 +1.168e+02 30 1 33.6432800293 106.293693542 116.802330017 0.0
ROW: 1289288-57297.043-g 1289288 57297.043 480924 23.590 0.290 g +7.284e-09 6.337e-04 +1.765e+01 30 0 17.6531562805 72.068145752 105.293067932 0.0
ROW: 1289288-57297.045-r 1289288 57297.045 480925 23.594 0.290 r +7.284e-09 0.000e+0 +7.207e+01 30 0 17.6531562805 72.068145752 105.293067932 0.0
ROW: 1289288-57297.048-i 1289288 57297.048 480926 23.594 0.290 i +7.802e-04 0.000e+0 +1.053e+02 30 0 17.6531562805 72.068145752 105.293067932 0.0
ROW: 1289288-57301.046-g 1289288 57301.046 482098 27.594 0.290 g -5.880e-04 0.000e+0 +1.270e+01 30 1 12.6972227097 56.5287704468 98.1379776001 0.0
ROW: 1289288-57301.049-r 1289288 57301.049 482099 27.598 0.290 r -1.086e-03 0.000e+0 +5.653e+01 30 1 12.6972227097 56.5287704468 98.1379776001 0.0
ROW: 1289288-57301.051-i 1289288 57301.051 482100 27.598 0.290 i +1.208e-04 0.000e+0 +9.814e+01 30 1 12.6972227097 56.5287704468 98.1379776001 0.0
ROW: 1289288-57305.064-g 1289288 57305.064 483389 31.609 0.290 g +7.284e-09 5.973e-03 +9.793e+00 30 0 9.79251480103 43.9413108826 85.8748245239 0.0
ROW: 1289288-57305.066-r 1289288 57305.066 483390 31.613 0.290 r +7.284e-09 0.000e+0 +4.394e+01 30 0 9.79251480103 43.9413108826 85.8748245239 0.0
ROW: 1289288-57305.068-i 1289288 57305.068 483391 31.613 0.290 i +8.217e-04 0.000e+0 +8.587e+01 30 0 9.79251480103 43.9413108826 85.8748245239 0.0
ROW: 1289288-57311.020-g 1289288 57311.020 484473 37.566 0.290 g +5.069e-03 8.773e-02 +7.337e+00 30 1 7.33667707443 30.8362979889 63.2900123596 0.0
ROW: 1289288-57311.023-r 1289288 57311.023 484474 37.570 0.290 r -3.295e-04 0.000e+0 +3.084e+01 30 1 7.33667707443 30.8362979889 63.2900123596 0.0
ROW: 1289288-57311.025-i 1289288 57311.025 484475 37.570 0.290 i +7.790e-04 0.000e+0 +6.329e+01 30 1 7.33667707443 30.8362979889 63.2900123596 0.0
ROW: 1289288-57315.163-g 1289288 57315.163 485814 41.711 0.290 g -6.715e-03 1.303e-01 +6.503e+00 30 1 6.50314378738 26.9778232574 49.3009643555 0.0
ROW: 1289288-57315.166-r 1289288 57315.166 485815 41.711 0.290 r -4.481e-03 0.000e+0 +2.698e+01 30 1 6.50314378738 26.9778232574 49.3009643555 0.0
ROW: 1289288-57315.168-i 1289288 57315.168 485816 41.715 0.290 i -1.766e-04 0.000e+0 +4.930e+01 30 1 6.50314378738 26.9778232574 49.3009643555 0.0
ROW: 1289288-57325.010-g 1289288 57325.010 488411 51.559 0.290 g -4.937e-03 3.798e-01 +4.998e+00 30 1 4.99762439728 20.577960968 35.6100692749 0.0
ROW: 1289288-57325.012-r 1289288 57325.012 488412 51.559 0.290 r -3.107e-03 0.000e+0 +2.058e+01 30 1 4.99762439728 20.577960968 35.6100692749 0.0
ROW: 1289288-57325.014-i 1289288 57325.014 488413 51.563 0.290 i +2.150e-04 0.000e+0 +3.561e+01 30 1 4.99762439728 20.577960968 35.6100692749 0.0
ROW: 1289288-57329.028-g 1289288 57329.028 489415 55.574 0.290 g -7.762e-03 4.034e-01 +4.662e+00 30 1 4.66232252121 18.6944599152 32.9828300476 0.0
ROW: 1289288-57329.031-r 1289288 57329.031 489416 55.578 0.290 r -3.538e-03 0.000e+0 +1.869e+01 30 1 4.66232252121 18.6944599152 32.9828300476 0.0
ROW: 1289288-57329.033-i 1289288 57329.033 489417 55.578 0.290 i +3.463e-04 0.000e+0 +3.298e+01 30 1 4.66232252121 18.6944599152 32.9828300476 0.0
ROW: 1289288-57248.373-g 1289288 57248.373 463552 -25.082 0.290 g +0.000e+00 2.553e+00 +0.000e+00 30 0 0.0 0.018449485302 0.0 0.0
ROW: 1289288-57248.375-r 1289288 57248.375 463553 -25.078 0.290 r +0.000e+00 1.632e+00 +1.845e-02 30 0 0.0 0.018449485302 0.0 0.0
ROW: 1289288-57248.378-i 1289288 57248.378 463554 -25.074 0.290 i +0.000e+00 8.052e-01 +0.000e+00 30 0 0.0 0.018449485302 0.0 0.0
ROW: 1289288-57252.215-g 1289288 57252.215 464795 -21.238 0.290 g +0.000e+00 2.481e+00 +0.000e+00 30 1 0.0 1.06928288937 0.0135131776333 0.0
ROW: 1289288-57252.218-r 1289288 57252.218 464796 -21.234 0.290 r +0.000e+00 1.454e+00 +1.069e+00 30 1 0.0 1.06928288937 0.0135131776333 0.0
ROW: 1289288-57252.220-i 1289288 57252.220 464797 -21.234 0.290 i +0.000e+00 6.656e-01 +1.351e-02 30 1 0.0 1.06928288937 0.0135131776333 0.0
ROW: 1289288-57334.224-g 1289288 57334.224 491113 60.770 0.290 g -5.884e-04 2.798e-01 +4.502e+00 30 1 4.50161218643 16.9007720947 29.516582489 0.0
ROW: 1289288-57334.226-r 1289288 57334.226 491114 60.773 0.290 r -2.534e-03 0.000e+0 +1.690e+01 30 1 4.50161218643 16.9007720947 29.516582489 0.0
ROW: 1289288-57334.228-i 1289288 57334.228 491115 60.773 0.290 i -2.442e-04 0.000e+0 +2.952e+01 30 1 4.50161218643 16.9007720947 29.516582489 0.0
ROW: 1291794-57257.309-g 1291794 57257.309 466328 -20.539 0.395 g +0.000e+00 5.699e-02 +4.060e+00 18 1 4.06031179428 12.8649291992 13.6224536896 13.9121675491
ROW: 1291794-57257.311-r 1291794 57257.311 466329 -20.535 0.395 r -1.817e-03 0.000e+0 +1.286e+01 18 1 4.06031179428 12.8649291992 13.6224536896 13.9121675491
ROW: 1291794-57257.313-i 1291794 57257.313 466330 -20.535 0.395 i -5.531e-03 0.000e+0 +1.362e+01 18 1 4.06031179428 12.8649291992 13.6224536896 13.9121675491
ROW: 1291794-57257.316-z 1291794 57257.316 466331 -20.531 0.395 z +2.891e-03 0.000e+0 +1.391e+01 18 1 4.06031179428 12.8649291992 13.6224536896 13.9121675491
ROW: 1291794-57266.270-g 1291794 57266.270 469544 -11.578 0.395 g -6.451e-03 0.000e+0 +5.454e+01 18 1 54.5448989868 91.3151855469 84.041053772 80.7218933105
ROW: 1291794-57266.273-r 1291794 57266.273 469545 -11.574 0.395 r -8.633e-04 0.000e+0 +9.132e+01 18 1 54.5448989868 91.3151855469 84.041053772 80.7218933105
ROW: 1291794-57266.275-i 1291794 57266.275 469546 -11.574 0.395 i -3.947e-03 0.000e+0 +8.404e+01 18 1 54.5448989868 91.3151855469 84.041053772 80.7218933105
ROW: 1291794-57266.277-z 1291794 57266.277 469547 -11.570 0.395 z -4.478e-04 0.000e+0 +8.072e+01 18 1 54.5448989868 91.3151855469 84.041053772 80.7218933105
ROW: 1291794-57276.356-r 1291794 57276.356 473620 -1.492 0.395 r -2.546e-07 0.000e+0 +1.558e+02 18 0 80.5902023315 155.75112915 148.766525269 118.652000427
ROW: 1291794-57276.358-i 1291794 57276.358 473621 -1.488 0.395 i -5.425e-03 0.000e+0 +1.488e+02 18 1 80.5902023315 155.75112915 148.766525269 118.652000427
ROW: 1291794-57276.360-z 1291794 57276.360 473622 -1.488 0.395 z +1.917e-03 0.000e+0 +1.187e+02 18 1 80.5902023315 155.75112915 148.766525269 118.652000427
ROW: 1291794-57277.392-g 1291794 57277.392 474005 -0.457 0.395 g -1.406e-02 0.000e+0 +8.059e+01 18 1 80.5902023315 156.158203125 150.638198853 120.086700439
ROW: 1291794-57277.395-r 1291794 57277.395 474006 -0.453 0.395 r -1.237e-03 0.000e+0 +1.562e+02 18 1 80.5902023315 156.158203125 150.638198853 120.086700439
